cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
77232;PR;NOVA FÁTIMA;6548;56;83;373;538;1271;1199;1616;775;420;217;3400;3148;0
77259;PR;NOVA LONDRINA;10477;56;97;565;884;2065;1941;2744;1015;650;460;5374;5095;8
77275;PR;ORTIGUEIRA;18310;234;329;1163;1638;3689;3538;4351;1910;1067;391;8796;9513;1
77291;PR;OURIZONA;3033;26;36;138;233;632;521;781;348;232;86;1518;1505;10
77313;PR;PAIÇANDU;26914;63;141;1426;2393;5837;5444;6992;2778;1362;478;14138;12776;0
77330;PR;PALMAS;29998;189;426;2284;3243;6677;6030;6816;2526;1168;639;15535;14451;12
77356;PR;PALMEIRA;26308;58;207;1524;2395;5658;5180;6604;2553;1377;752;13168;13122;18
77372;PR;PALMITAL;11831;116;203;684;1046;2372;2247;2788;1268;694;413;5882;5943;6
77399;PR;PALOTINA;22723;69;150;1128;1841;4665;4308;5866;2567;1453;676;11853;10851;19
77410;PR;PARAÍSO DO NORTE;9102;32;63;534;785;1940;1802;2332;906;528;180;4661;4439;2
