cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
96253;GO;TRINDADE;78166;440;866;5011;7169;18196;17114;18834;6862;2875;798;41541;36625;0
96318;GO;TURVÂNIA;4360;37;63;235;321;777;884;1158;557;247;81;2170;2190;0
96334;GO;URUAÇU;25707;179;399;1672;2097;5287;5345;6531;2598;1252;347;13546;12161;0
96350;GO;URUANA;11382;99;137;590;794;2171;2221;2921;1311;712;426;5738;5643;1
96377;GO;URUTAÍ;3227;60;57;256;281;588;587;738;371;198;91;1525;1702;0
96393;GO;VARJÃO;3530;39;54;194;258;624;673;962;447;220;59;1784;1746;0
96415;GO;VIANÓPOLIS;10080;78;135;547;812;2110;2151;2540;917;502;287;5127;4953;0
96458;GO;ACREÚNA;16448;135;226;1011;1440;3473;3499;4023;1468;771;402;8151;8294;3
96474;GO;MINAÇU;26323;210;376;1524;2213;5482;5463;6332;2652;1310;761;12939;13369;15
96512;GO;MUNDO NOVO;5579;61;85;307;436;1047;1095;1391;618;340;199;2670;2908;1
96539;GO;NOVA CRIXÁS;8670;115;157;550;726;1904;1881;2138;820;316;63;4193;4477;0
96555;GO;NOVA GLÓRIA;7514;84;106;387;555;1281;1367;1871;855;560;448;3734;3779;1
96571;GO;VICENTINÓPOLIS;6313;76;108;348;521;1430;1380;1510;530;272;137;3054;3258;1
96610;GO;AMERICANO DO BRASIL;5515;81;98;337;420;1183;1116;1317;590;257;116;2672;2843;0
96695;GO;ARAGUAPAZ;5819;84;106;346;410;1179;1259;1506;601;250;78;2871;2948;0
96717;GO;ARENÓPOLIS;3008;32;42;179;224;530;570;852;333;185;61;1473;1535;0
96733;GO;CACHOEIRA DOURADA;7079;63;85;392;525;1399;1372;1927;795;382;139;3517;3562;0
96750;GO;DOVERLÂNDIA;5903;76;121;333;443;1001;1233;1546;682;371;97;2852;3051;0
96776;GO;SANTO ANTÔNIO DO DESCOBERTO;36438;235;775;3180;3934;8783;8222;7483;2468;1052;305;19624;16814;0
96814;GO;INDIARA;11406;130;172;679;995;2554;2477;2653;983;516;247;5627;5779;0
96873;GO;CAMPINAÇU;3824;64;70;254;332;743;765;898;412;209;77;1782;2042;0
96890;GO;SANTA ISABEL;3259;44;53;174;211;569;595;972;382;202;57;1585;1674;0
96911;GO;ADELÂNDIA;3044;40;42;187;250;631;566;767;301;181;79;1466;1578;0
96938;GO;ÁGUA FRIA DE GOIÁS;4473;56;81;316;368;988;912;1084;415;203;49;2042;2431;0
